5000011,C
5021173,C,3642891,2206177275095
5021183,C,1949623500,10029703507021
5021197,C,8
5021201,C,4
5021207,C,1006487013672
5021209,C
5021213,C,12,111,448
5021221,C,4654861405208
5021227,C,188
5021231,C,1,33697405,1726216969224
5021243,C
5021257,C,23,763307436699
5021279,C,120,2011737
5021299,C
5021327,C,364184997643252
5021329,C
5021347,C
5021351,C,3964
5021363,C,28,41605611989616
5021369,C,19133128999,32165903515
5021407,C,5
5021447,C,73
5021479,C,345,876,106736,1951606229,266461112864
5021503,C
5021507,C
5021509,C
5021519,C,86521
5021531,C,1,612004129
5021537,C,415,106620
5021543,C,1
5021551,C
5021561,C,5652439
5021573,C,218807527
5021587,C
5021609,C,435279660256
5021633,C,9540,26197034140,5936474420407,43947906501408
5021641,C,1704
5021657,C
5021663,C
5021683,C,6559703268,64182130361
5021693,C,829447925688,10253580949935
